# week, sectorid, diam_T, e1_T, e2_T, e3_T, e4_T, cc_T, diam, e1, e2, e3, e4, cc 
84.0000,5102.0000,18.0000,8.6704,9.1803,8.6584,8.7701,0.0000,10.0000,4.9998,4.9221,5.1959,5.5531,0.6681
85.0000,5102.0000,18.0000,8.7385,8.8852,8.8383,8.5163,0.0000,9.0000,4.8774,5.2881,4.9558,4.9821,0.6625
86.0000,5102.0000,21.0000,8.7661,8.3369,8.3678,8.7202,0.0000,11.0000,5.0696,4.9122,5.2879,4.9060,0.6718
87.0000,5102.0000,20.0000,8.7766,8.8168,8.4769,8.5784,0.0000,11.0000,5.3815,4.9531,4.7973,4.9175,0.6632
88.0000,5102.0000,18.0000,8.8018,8.1380,8.7372,8.6473,0.0000,9.0000,4.7159,4.8421,4.9177,5.1628,0.6662
89.0000,5102.0000,18.0000,8.7362,8.6010,8.0772,8.9393,0.0000,8.0000,4.8740,5.5703,4.9770,4.8799,0.6612
1.0000,7603.0000,14.0000,6.6142,6.1671,5.5983,6.5428,0.0000,8.0000,4.0117,3.9452,3.9988,3.9257,0.6898
2.0000,7603.0000,13.0000,5.7666,5.9443,5.2608,6.2839,0.0000,7.0000,3.9877,3.9699,4.1155,3.9225,0.6907
3.0000,7603.0000,11.0000,6.0365,6.1773,6.0420,4.9716,0.0000,7.0000,3.9651,3.9376,3.9711,4.0373,0.6831
4.0000,7603.0000,15.0000,6.3920,6.3367,6.3475,6.6261,0.0000,8.0000,4.4437,4.3663,4.3664,4.1894,0.6845
5.0000,7603.0000,14.0000,6.6403,6.7218,6.7470,6.5388,0.0000,7.0000,3.9251,4.4364,3.8669,4.4059,0.6174
6.0000,7603.0000,16.0000,5.7660,6.8372,6.3488,6.4747,0.0000,7.0000,4.2448,4.0302,4.0507,4.3652,0.6743
7.0000,7603.0000,15.0000,6.2443,5.8851,6.0912,6.5809,0.0000,7.0000,4.2931,4.2558,4.0636,4.0360,0.6936
8.0000,7603.0000,13.0000,6.2644,5.8430,5.4967,6.3172,0.0000,6.0000,3.9242,3.9917,4.2137,3.8632,0.6894
9.0000,7603.0000,11.0000,5.4587,6.0893,6.2278,6.0686,0.0000,6.0000,4.2558,4.2269,3.9059,3.9197,0.6903
10.0000,7603.0000,12.0000,6.2286,6.2268,6.0346,6.1548,0.0000,7.0000,4.1172,4.0205,3.9686,4.0554,0.6886
11.0000,7603.0000,14.0000,6.1026,5.3190,6.3073,6.1502,0.0000,7.0000,4.0640,3.9620,4.0721,3.9010,0.6895
12.0000,7603.0000,16.0000,6.0662,6.2706,5.1020,6.0332,0.0000,7.0000,4.3274,3.8477,4.0272,3.8845,0.6938
13.0000,7603.0000,15.0000,6.2268,6.6303,6.1051,6.1865,0.0000,7.0000,3.9510,3.9481,4.0691,4.3377,0.6843
14.0000,7603.0000,13.0000,5.7492,6.2733,6.0816,5.9549,0.0000,6.0000,3.9514,3.9232,3.9108,4.2253,0.6794
15.0000,7603.0000,12.0000,5.8632,6.1166,5.1925,5.3696,0.0000,7.0000,3.9139,4.0980,3.9522,4.2533,0.6869
16.0000,7603.0000,12.0000,5.7827,6.2718,5.7149,6.3390,0.0000,8.0000,3.9527,4.0155,4.0781,4.0925,0.6817
17.0000,7603.0000,14.0000,6.3049,6.3175,6.4318,6.2946,0.0000,8.0000,3.9612,4.2596,4.0933,4.0360,0.6734
18.0000,7603.0000,13.0000,5.0827,5.5880,6.3850,6.2136,0.0000,7.0000,4.3126,3.9638,4.3493,4.3334,0.6883
19.0000,7603.0000,12.0000,6.1041,6.3581,6.4788,6.4759,0.0000,7.0000,4.0945,3.9657,4.0710,4.2733,0.6885
20.0000,7603.0000,13.0000,6.1316,5.1338,6.1958,6.1940,0.0000,8.0000,4.0858,4.3981,4.1769,4.3576,0.6846
21.0000,7603.0000,13.0000,5.5701,4.9953,5.2447,5.6707,0.0000,7.0000,3.8938,3.8626,3.8845,3.8997,0.6784
22.0000,7603.0000,13.0000,6.0244,6.0411,6.1180,5.1486,0.0000,7.0000,3.8865,4.0955,3.9966,3.8366,0.6845
23.0000,7603.0000,13.0000,6.1156,4.9990,6.2780,6.2866,0.0000,7.0000,3.9178,3.9712,3.8822,3.9495,0.6868
24.0000,7603.0000,14.0000,6.0454,6.0504,6.1350,6.0699,0.0000,7.0000,4.3912,3.9410,4.2294,4.6805,0.6808
25.0000,7603.0000,14.0000,6.5237,6.2845,6.6927,6.6298,0.0000,7.0000,4.2684,4.4055,4.1516,4.4751,0.6792
26.0000,7603.0000,14.0000,6.4176,6.1292,5.4662,6.0421,0.0000,7.0000,4.2868,3.9528,3.9348,3.9495,0.6814
27.0000,7603.0000,16.0000,4.9955,5.8182,6.2712,5.9242,0.0000,8.0000,4.2796,4.5615,4.1848,4.1889,0.6748
28.0000,7603.0000,13.0000,5.6825,5.5461,5.7925,6.1672,0.0000,8.0000,3.9571,4.1090,4.3445,4.1395,0.6859
29.0000,7603.0000,14.0000,5.6453,6.0395,6.2396,5.0721,0.0000,7.0000,4.0567,4.1318,4.4478,4.3653,0.6888
30.0000,7603.0000,12.0000,5.6261,6.2311,6.2016,5.6494,0.0000,8.0000,4.6667,4.1550,4.2113,4.3116,0.6839
31.0000,7603.0000,16.0000,5.1705,6.1311,6.1936,5.5373,0.0000,10.0000,4.0158,4.4793,4.2431,4.3772,0.6645
32.0000,7603.0000,17.0000,5.4921,6.3235,6.2223,6.0185,0.0000,8.0000,4.2361,4.4038,3.9867,3.9862,0.6746
33.0000,7603.0000,15.0000,6.0362,6.1213,6.1492,6.1552,0.0000,7.0000,4.4127,4.5233,4.2411,4.4511,0.6686
34.0000,7603.0000,14.0000,4.9993,5.3781,5.8393,6.0822,0.0000,7.0000,4.5005,4.4351,4.1124,4.1375,0.6721
35.0000,7603.0000,17.0000,5.6286,6.1953,6.2524,6.0551,0.0000,10.0000,4.3941,3.8734,4.1726,3.9649,0.6702
36.0000,7603.0000,14.0000,5.4756,6.2155,6.0116,6.3117,0.0000,7.0000,4.2461,3.9659,3.9794,4.0904,0.6584
37.0000,7603.0000,15.0000,6.0600,5.6686,6.2197,6.3414,0.0000,8.0000,3.9820,4.0703,4.2797,4.1264,0.6533
38.0000,7603.0000,13.0000,5.9059,6.1135,5.8585,6.0433,0.0000,8.0000,4.4451,3.8693,3.9686,4.2090,0.6516
39.0000,7603.0000,14.0000,6.1270,6.2297,6.2985,6.1878,0.0000,8.0000,3.9920,3.8970,3.9702,4.4116,0.6393
40.0000,7603.0000,12.0000,5.5349,5.6981,5.0321,6.1976,0.0000,7.0000,4.8661,4.5965,4.3768,4.5743,0.6596
41.0000,7603.0000,12.0000,6.1101,6.4278,6.3520,5.9464,0.0000,7.0000,4.3575,4.4349,4.4000,4.3244,0.6521
42.0000,7603.0000,11.0000,5.4905,5.7464,5.4013,5.9638,0.0000,7.0000,4.3701,4.0641,4.2630,4.0828,0.6574
43.0000,7603.0000,13.0000,6.3240,5.0831,6.2467,6.3803,0.0000,7.0000,4.5188,4.4370,4.6107,4.3351,0.6524
44.0000,7603.0000,13.0000,6.0929,4.9842,6.0718,6.1117,0.0000,8.0000,4.2447,4.3873,4.1510,4.6953,0.6492
45.0000,7603.0000,15.0000,5.4994,6.3346,6.1554,6.1493,0.0000,8.0000,3.8088,3.9370,3.9904,3.9403,0.6493
46.0000,7603.0000,13.0000,4.9834,6.5122,5.5612,6.0850,0.0000,7.0000,3.8835,3.9550,3.9385,3.9106,0.6526
47.0000,7603.0000,13.0000,6.0410,4.9592,6.0070,6.1394,0.0000,6.0000,3.9624,3.9754,4.1411,3.9628,0.6595
48.0000,7603.0000,13.0000,6.2460,5.5587,6.2815,4.9880,0.0000,6.0000,3.8591,3.9468,3.8839,3.8904,0.6660
49.0000,7603.0000,12.0000,4.9694,5.9201,5.0806,6.2836,0.0000,7.0000,3.8705,3.9625,3.9718,3.9455,0.6614
50.0000,7603.0000,13.0000,6.3220,5.3456,6.2634,5.8877,0.0000,7.0000,3.9241,3.9360,3.8622,3.8253,0.6410
51.0000,7603.0000,14.0000,5.4719,5.4545,5.3898,5.6365,0.0000,6.0000,3.9889,3.9539,4.3654,4.0496,0.6422
52.0000,7603.0000,13.0000,6.3902,5.1311,5.7164,5.1852,0.0000,7.0000,4.5009,4.3832,4.4086,4.3597,0.6525
53.0000,7603.0000,12.0000,6.0979,4.9798,5.7565,5.8136,0.0000,6.0000,4.4537,3.9323,3.9022,3.9239,0.6564
54.0000,7603.0000,12.0000,5.2265,6.1427,6.2389,5.8215,0.0000,6.0000,3.9413,3.9771,3.9012,3.9931,0.6493
55.0000,7603.0000,16.0000,6.5556,6.6568,6.2062,6.2703,0.0000,7.0000,4.2687,4.3784,3.9926,4.3530,0.6260
56.0000,7603.0000,13.0000,6.8301,6.8212,6.8871,6.9634,0.0000,7.0000,4.1329,4.0300,3.9954,4.2176,0.5899
57.0000,7603.0000,13.0000,6.1010,6.5376,6.3240,6.0644,0.0000,7.0000,4.5045,4.1360,4.4984,4.2223,0.6608
58.0000,7603.0000,15.0000,6.3283,6.2024,6.0990,5.6772,0.0000,8.0000,4.2501,3.9455,4.0717,4.0871,0.6576
59.0000,7603.0000,14.0000,6.0893,6.0332,5.1612,6.0312,0.0000,6.0000,3.9108,4.0843,4.1142,3.9923,0.6410
60.0000,7603.0000,13.0000,5.4944,6.0657,6.1628,6.0860,0.0000,6.0000,3.9119,3.9244,3.9240,3.9632,0.6580
61.0000,7603.0000,13.0000,6.2068,6.1762,6.0842,6.0707,0.0000,6.0000,3.9799,4.1613,4.0607,3.9685,0.6663
62.0000,7603.0000,13.0000,6.0934,6.2005,5.8707,5.9305,0.0000,7.0000,3.9260,4.2351,3.9786,3.8110,0.6491
63.0000,7603.0000,13.0000,4.9788,6.0054,4.9759,5.9315,0.0000,7.0000,3.9409,4.2454,3.8886,3.9146,0.6480
64.0000,7603.0000,17.0000,4.9874,4.9862,6.2822,4.9936,0.0000,6.0000,4.0452,3.8712,3.9425,4.3270,0.6412
65.0000,7603.0000,12.0000,5.3774,5.7232,6.0799,6.0468,0.0000,6.0000,3.9720,4.2860,3.9068,3.9723,0.6422
66.0000,7603.0000,12.0000,5.7952,5.1488,6.0411,5.7558,0.0000,7.0000,4.1616,3.9522,4.2734,4.0916,0.6461
67.0000,7603.0000,10.0000,5.7630,5.0983,5.5623,6.0931,0.0000,6.0000,3.9615,3.9071,3.8821,3.9792,0.6415
68.0000,7603.0000,12.0000,4.9943,5.2354,6.0049,5.8069,0.0000,7.0000,3.9955,4.2438,3.9489,3.9795,0.6396
69.0000,7603.0000,16.0000,6.1064,5.0778,6.0775,6.1378,0.0000,7.0000,4.0023,4.4513,3.9532,3.9670,0.6468
70.0000,7603.0000,14.0000,6.2661,4.9884,6.2332,5.7534,0.0000,8.0000,3.9442,3.9331,3.9492,3.9630,0.6527
71.0000,7603.0000,13.0000,6.1753,6.1072,6.4661,6.1594,0.0000,8.0000,4.0846,3.9562,3.9104,4.3331,0.6545
72.0000,7603.0000,12.0000,6.3494,5.2424,6.1458,6.1530,0.0000,6.0000,3.9370,4.3250,4.3393,4.0122,0.6383
73.0000,7603.0000,12.0000,6.3280,6.1351,6.2970,6.0523,0.0000,5.0000,3.9760,3.9704,3.9873,4.0791,0.6606
74.0000,7603.0000,12.0000,6.5128,5.4535,6.2514,5.0297,0.0000,6.0000,3.8647,4.0409,4.3336,4.1238,0.6704
75.0000,7603.0000,16.0000,5.5231,6.3823,6.1975,6.6569,0.0000,8.0000,4.0067,3.9994,3.9000,3.8609,0.6615
76.0000,7603.0000,12.0000,6.0953,6.0957,5.1166,6.2450,0.0000,7.0000,4.2296,4.0659,4.2910,3.9758,0.6558
77.0000,7603.0000,11.0000,6.2091,6.2191,5.7676,4.9726,0.0000,7.0000,4.3760,4.1772,4.3805,4.0892,0.6604
78.0000,7603.0000,12.0000,5.0395,4.9859,4.9695,4.9684,0.0000,7.0000,3.9168,4.0884,3.9136,3.9009,0.6441
79.0000,7603.0000,12.0000,5.1762,6.0496,5.5871,6.0894,0.0000,7.0000,3.9162,3.9201,3.9426,3.9069,0.6664
80.0000,7603.0000,12.0000,5.2475,6.2083,6.3180,4.9841,0.0000,6.0000,3.9981,4.0432,4.1343,4.2027,0.6644
81.0000,7603.0000,12.0000,5.6330,4.9606,4.9720,5.4896,0.0000,6.0000,4.0132,4.0785,3.9502,4.2626,0.6774
82.0000,7603.0000,15.0000,5.1044,5.5071,4.9972,5.8849,0.0000,9.0000,3.9840,4.1582,4.4048,4.0771,0.6874
83.0000,7603.0000,18.0000,4.9858,6.2015,4.9975,5.1949,0.0000,8.0000,4.2290,4.4906,3.9930,4.3284,0.6886
84.0000,7603.0000,16.0000,6.0903,4.9823,5.8744,4.9854,0.0000,8.0000,4.6005,4.5444,4.4375,4.5753,0.6895
85.0000,7603.0000,14.0000,6.1308,6.0977,5.8752,5.9281,0.0000,8.0000,4.5210,4.0682,3.9756,4.3188,0.6862
86.0000,7603.0000,14.0000,6.3942,5.8221,6.0325,6.0570,0.0000,7.0000,3.9192,4.1596,3.8552,4.1374,0.6819
87.0000,7603.0000,13.0000,4.9986,5.3360,6.0856,6.1680,0.0000,7.0000,3.9629,4.2991,4.4364,4.2116,0.6687
88.0000,7603.0000,11.0000,4.9657,5.8608,5.7334,5.3153,0.0000,6.0000,3.9380,4.0211,3.9254,3.9549,0.6754
89.0000,7603.0000,13.0000,4.9775,4.9909,5.5973,5.7877,0.0000,7.0000,4.0216,3.9579,4.0572,3.9870,0.6742
1.0000,6202.0000,19.0000,7.0419,8.1242,7.8922,7.1373,0.0000,10.0000,5.8982,5.6448,5.8393,5.8430,0.5848
2.0000,6202.0000,20.0000,7.9839,9.7632,7.7282,7.7358,0.0000,11.0000,5.9673,5.8709,6.0881,6.1903,0.5784
3.0000,6202.0000,23.0000,6.9392,7.6959,8.5321,8.5983,0.0000,11.0000,5.9780,5.9536,5.9044,5.7281,0.5647
4.0000,6202.0000,22.0000,7.6032,7.2212,8.7702,8.3787,0.0000,12.0000,5.8727,5.9483,6.1190,6.7748,0.5390
5.0000,6202.0000,20.0000,8.4092,8.0644,8.2103,7.6114,0.0000,11.0000,5.9050,5.7885,5.9103,5.8643,0.4899
6.0000,6202.0000,22.0000,7.4998,9.0668,8.3500,8.7300,0.0000,14.0000,5.8031,5.7291,5.8118,6.1037,0.5316
7.0000,6202.0000,20.0000,8.1998,7.4119,7.4665,7.1651,0.0000,11.0000,5.7299,6.1526,6.3101,5.8841,0.5621
8.0000,6202.0000,19.0000,6.9868,7.0320,8.0560,7.1767,0.0000,11.0000,5.9081,6.0187,5.8909,5.6899,0.5841
9.0000,6202.0000,21.0000,7.6711,7.6829,8.0796,8.4830,0.0000,11.0000,5.9212,5.7566,5.8567,5.8102,0.5963
10.0000,6202.0000,22.0000,8.0718,7.1826,7.1238,6.9927,0.0000,10.0000,6.0026,5.9609,5.9789,5.7291,0.6079
11.0000,6202.0000,24.0000,8.0953,8.0924,8.4007,7.7634,0.0000,13.0000,6.4061,6.6651,6.1556,6.5589,0.6061
12.0000,6202.0000,22.0000,8.8625,6.9880,8.2909,8.2418,0.0000,12.0000,6.0407,6.2812,5.9708,6.5578,0.6116
13.0000,6202.0000,21.0000,7.6284,7.7203,8.2970,9.1807,0.0000,13.0000,6.4181,6.2542,6.3464,6.1399,0.6030
14.0000,6202.0000,20.0000,7.0440,7.1734,7.8837,7.8118,0.0000,10.0000,5.6774,5.9326,6.0806,6.2009,0.6150
15.0000,6202.0000,22.0000,7.5566,6.9873,8.4330,7.3928,0.0000,12.0000,5.5090,5.6977,5.4627,5.7245,0.6168
16.0000,6202.0000,18.0000,8.6667,7.0307,6.9506,6.9701,0.0000,12.0000,5.5879,5.5430,5.5703,5.6138,0.6007
17.0000,6202.0000,21.0000,6.8808,8.1652,6.9382,6.8858,0.0000,11.0000,5.5390,5.6847,5.3157,5.7251,0.6063
18.0000,6202.0000,18.0000,6.9337,8.3083,8.1962,6.9089,0.0000,10.0000,4.9878,5.4830,5.3496,4.9499,0.6173
19.0000,6202.0000,21.0000,7.6278,6.9487,8.8459,7.0987,0.0000,10.0000,5.2398,4.8573,4.9434,4.9828,0.6224
20.0000,6202.0000,23.0000,8.6781,6.8205,6.8883,6.8867,0.0000,11.0000,5.0576,5.4828,4.9635,4.8340,0.6263
21.0000,6202.0000,22.0000,7.5290,7.9117,6.9207,7.0129,0.0000,11.0000,5.0986,5.6204,5.5469,5.3617,0.6131
22.0000,6202.0000,16.0000,7.2678,8.1195,6.9768,7.0304,0.0000,9.0000,5.4867,5.5478,5.6138,5.2184,0.6060
23.0000,6202.0000,15.0000,6.6194,6.5581,6.6397,6.7563,0.0000,9.0000,4.7382,4.8299,4.9684,4.7619,0.6402
24.0000,6202.0000,20.0000,6.9183,6.9781,6.8840,6.9930,0.0000,9.0000,5.4576,5.0075,5.0399,5.0640,0.6170
25.0000,6202.0000,17.0000,7.4859,7.3723,6.9321,7.5429,0.0000,10.0000,5.5153,5.2480,5.5758,5.4962,0.6029
26.0000,6202.0000,19.0000,8.0406,6.9356,8.1019,8.0496,0.0000,10.0000,5.5603,5.6561,5.9158,5.4563,0.6031
27.0000,6202.0000,19.0000,8.1769,6.9511,7.9804,8.1743,0.0000,10.0000,5.5865,5.5378,5.2767,5.6169,0.6083
28.0000,6202.0000,16.0000,6.8036,6.8175,6.8127,6.6269,0.0000,9.0000,4.9743,4.9391,4.9550,4.7986,0.6325
29.0000,6202.0000,20.0000,8.0904,8.4409,8.3690,8.1996,0.0000,10.0000,5.5820,5.2644,5.8461,5.6870,0.6145
30.0000,6202.0000,17.0000,8.4670,6.9354,8.1235,8.0291,0.0000,9.0000,5.2690,5.6310,5.4698,5.5972,0.6140
31.0000,6202.0000,19.0000,6.9212,7.3098,6.9070,6.9314,0.0000,9.0000,5.5497,5.6257,5.4388,5.6466,0.6107
32.0000,6202.0000,23.0000,8.0777,8.4050,6.9882,8.1738,0.0000,13.0000,5.7071,5.7147,5.3390,5.5597,0.6046
33.0000,6202.0000,16.0000,7.6973,7.4139,7.3475,6.9816,0.0000,9.0000,5.3705,5.1903,5.5684,5.2495,0.6188
34.0000,6202.0000,23.0000,6.9759,8.0305,7.2830,6.9203,0.0000,12.0000,5.5834,5.2594,5.5650,5.8094,0.6240
35.0000,6202.0000,22.0000,7.7386,6.9628,6.9295,6.9706,0.0000,10.0000,5.1106,5.6795,5.3574,5.8297,0.6290
36.0000,6202.0000,20.0000,7.2810,8.0316,8.1834,7.8191,0.0000,9.0000,5.6781,5.2269,5.3496,5.4679,0.6222
37.0000,6202.0000,17.0000,6.9863,7.7831,6.9991,7.0582,0.0000,9.0000,5.2743,5.2840,5.2463,5.6895,0.6225
38.0000,6202.0000,18.0000,7.2031,7.4816,6.9256,8.2087,0.0000,8.0000,5.4582,4.9810,5.1272,5.3667,0.6213
39.0000,6202.0000,19.0000,7.0675,6.9600,8.6353,7.0647,0.0000,10.0000,4.8468,5.3676,5.0014,5.1545,0.6003
40.0000,6202.0000,17.0000,6.9256,6.8173,7.2486,6.8883,0.0000,9.0000,4.8464,4.9623,4.6965,4.7888,0.6282
41.0000,6202.0000,19.0000,7.2785,6.8015,6.8901,7.3399,0.0000,10.0000,4.9807,4.9366,4.8639,4.9611,0.6315
42.0000,6202.0000,15.0000,6.9734,6.8387,6.8225,6.8380,0.0000,9.0000,4.9989,4.7569,5.0085,5.2149,0.6297
43.0000,6202.0000,17.0000,6.8905,7.3166,6.9508,6.8372,0.0000,8.0000,4.8794,4.7951,4.7094,4.8568,0.6346
44.0000,6202.0000,16.0000,7.7651,6.7652,6.5974,6.9281,0.0000,8.0000,4.9637,4.9997,4.7217,4.9087,0.6489
45.0000,6202.0000,17.0000,6.9372,8.1565,7.1405,6.9710,0.0000,10.0000,5.2625,5.3459,5.5042,5.5323,0.6228
46.0000,6202.0000,18.0000,8.9816,8.1805,8.3545,8.7551,0.0000,12.0000,5.5152,5.1253,4.9759,4.9644,0.6088
47.0000,6202.0000,21.0000,7.0988,6.8922,6.9197,7.4236,0.0000,11.0000,5.7753,5.0163,5.3942,5.3053,0.6194
48.0000,6202.0000,17.0000,6.8536,6.9676,6.9962,6.8387,0.0000,9.0000,4.9761,5.2346,4.8557,4.9468,0.6187
49.0000,6202.0000,18.0000,6.8015,6.7625,8.0641,6.7004,0.0000,11.0000,4.8577,4.8605,4.8521,4.8695,0.6231
50.0000,6202.0000,26.0000,6.9566,8.6155,7.8885,8.4634,0.0000,11.0000,5.1767,5.1018,5.0629,5.2906,0.6111
51.0000,6202.0000,18.0000,7.8671,7.1433,8.1520,6.9864,0.0000,10.0000,5.3062,4.9238,4.8542,5.4526,0.6156
52.0000,6202.0000,16.0000,6.9374,6.8057,6.7295,6.8414,0.0000,8.0000,4.8788,5.2534,5.3968,4.8133,0.6172
53.0000,6202.0000,18.0000,6.8368,6.7918,6.9117,6.8959,0.0000,9.0000,4.8652,4.8568,4.6991,5.6223,0.6136
54.0000,6202.0000,21.0000,7.3275,7.4773,6.9477,7.2164,0.0000,11.0000,5.4535,5.4922,5.2001,5.3318,0.5875
55.0000,6202.0000,20.0000,6.9521,6.9356,8.5749,6.9721,0.0000,11.0000,5.2211,5.2569,5.4897,5.7163,0.5565
56.0000,6202.0000,20.0000,7.8806,6.9413,8.1259,7.4296,0.0000,10.0000,5.5776,6.1149,5.8704,5.7227,0.5019
57.0000,6202.0000,18.0000,8.3616,8.1919,8.3701,8.2408,0.0000,11.0000,5.7001,5.9523,6.0313,5.8139,0.5668
58.0000,6202.0000,17.0000,8.1683,7.0015,8.2789,6.9320,0.0000,9.0000,5.3700,5.3079,5.3104,5.1965,0.5978
59.0000,6202.0000,21.0000,8.0634,8.3688,8.5626,8.2832,0.0000,12.0000,5.4663,5.0351,4.9860,5.1078,0.6102
60.0000,6202.0000,18.0000,7.4583,7.1329,7.6049,8.3532,0.0000,9.0000,5.1619,5.3556,5.0303,4.9597,0.6178
61.0000,6202.0000,17.0000,8.2695,6.8348,6.8264,8.0115,0.0000,9.0000,5.3334,4.7392,4.7865,4.7911,0.6254
62.0000,6202.0000,20.0000,8.2017,8.4594,6.9430,7.9868,0.0000,13.0000,5.3183,5.1950,5.4012,5.2946,0.6176
63.0000,6202.0000,19.0000,7.4226,6.9991,7.5111,6.9895,0.0000,9.0000,4.8917,5.2249,5.8947,5.6211,0.6201
64.0000,6202.0000,19.0000,7.8750,7.8290,8.1820,8.1367,0.0000,9.0000,5.2238,5.3112,5.0832,5.2401,0.6155
65.0000,6202.0000,21.0000,7.4199,8.5840,7.3924,7.6505,0.0000,10.0000,5.2594,5.7479,5.3463,5.5484,0.6120
66.0000,6202.0000,19.0000,8.0704,6.8813,6.9611,7.9965,0.0000,9.0000,5.2471,5.8126,5.3156,5.5485,0.6195
67.0000,6202.0000,18.0000,8.2120,7.3884,8.8193,7.5037,0.0000,8.0000,4.9598,4.9504,5.2805,4.9523,0.6207
68.0000,6202.0000,20.0000,7.8160,8.3197,7.7206,8.3117,0.0000,11.0000,4.9773,5.1963,5.2504,5.4943,0.6205
69.0000,6202.0000,16.0000,8.1857,7.5181,6.9998,6.9545,0.0000,8.0000,5.1015,5.0818,4.9884,5.0791,0.6202
70.0000,6202.0000,19.0000,8.3480,8.7078,8.5424,6.9792,0.0000,9.0000,5.0697,5.6207,5.3612,5.5992,0.6214
71.0000,6202.0000,19.0000,8.4500,7.7484,7.5273,7.3661,0.0000,10.0000,4.9738,4.9489,5.3721,4.9764,0.6180
72.0000,6202.0000,24.0000,7.7905,7.4325,8.5265,6.9818,0.0000,10.0000,5.3252,5.1813,5.2752,4.9777,0.6168
73.0000,6202.0000,20.0000,8.2689,8.2561,7.1769,7.6328,0.0000,10.0000,5.0819,4.9920,5.5024,5.1378,0.6150
74.0000,6202.0000,17.0000,8.1063,7.4460,7.3026,6.9255,0.0000,9.0000,4.9978,5.2802,5.1021,5.2246,0.6157
75.0000,6202.0000,17.0000,6.9802,7.0399,6.9285,7.1351,0.0000,9.0000,5.2119,5.1468,5.2128,5.2030,0.6213
76.0000,6202.0000,21.0000,7.6772,6.9822,7.4729,7.9729,0.0000,12.0000,5.5026,5.0735,5.1359,5.2864,0.6157
77.0000,6202.0000,17.0000,7.7646,8.3971,7.3851,7.7690,0.0000,9.0000,5.2811,4.9303,5.2744,4.9536,0.6151
78.0000,6202.0000,19.0000,7.2383,7.6289,8.4154,8.1844,0.0000,10.0000,5.0612,5.5542,4.9764,5.1681,0.6175
79.0000,6202.0000,21.0000,7.0253,6.9690,6.9954,6.9849,0.0000,11.0000,4.9967,5.3050,5.1722,4.8667,0.6168
80.0000,6202.0000,18.0000,6.9570,7.5945,6.9208,7.6441,0.0000,10.0000,5.2160,5.1351,5.2219,4.9717,0.6170
81.0000,6202.0000,19.0000,6.9646,8.5583,7.9912,6.8892,0.0000,9.0000,4.9402,5.2675,4.9531,4.9750,0.6191
82.0000,6202.0000,20.0000,6.9917,6.9403,6.9974,6.8908,0.0000,12.0000,4.9748,4.9975,5.3744,4.9168,0.6275
83.0000,6202.0000,23.0000,6.9832,6.9314,6.8878,6.8573,0.0000,9.0000,4.9684,5.0268,5.0093,5.0831,0.6275
84.0000,6202.0000,19.0000,6.8986,6.8888,6.8469,7.2921,0.0000,10.0000,5.1110,4.9291,4.8985,5.0042,0.6301
85.0000,6202.0000,17.0000,6.9235,6.9847,6.9769,8.2976,0.0000,9.0000,4.9693,4.8278,5.3665,4.9968,0.6253
86.0000,6202.0000,19.0000,7.0833,6.9652,6.9021,7.2160,0.0000,11.0000,4.9442,4.9825,5.0007,4.9956,0.6352
87.0000,6202.0000,18.0000,6.9241,7.5479,6.9239,7.4563,0.0000,10.0000,4.8601,4.9202,4.9108,5.2801,0.6403
88.0000,6202.0000,17.0000,8.2298,6.9800,6.9782,8.1944,0.0000,10.0000,5.2655,5.1172,4.9571,4.8929,0.6291
89.0000,6202.0000,18.0000,7.8054,6.9940,6.9384,7.5055,0.0000,9.0000,5.0176,4.8738,5.0576,5.4807,0.6337
1.0000,7608.0000,20.0000,10.6428,10.2129,9.6860,9.9639,0.0000,8.0000,6.0704,5.7162,5.7348,5.9035,0.6158
2.0000,7608.0000,20.0000,10.7455,10.5154,10.5787,10.7872,0.0000,11.0000,6.5864,6.1195,6.3708,6.3749,0.6228
3.0000,7608.0000,18.0000,10.7921,10.8761,10.7999,11.4654,0.0000,9.0000,5.8790,6.1089,5.8734,6.1776,0.6071
4.0000,7608.0000,26.0000,12.6407,11.2481,11.6136,11.1730,0.0000,12.0000,6.8180,6.8935,6.7180,6.8038,0.5891
5.0000,7608.0000,25.0000,10.4930,10.7700,10.3961,10.7205,0.0000,13.0000,6.7473,6.6459,6.4183,6.6244,0.5386
6.0000,7608.0000,20.0000,11.0623,11.6591,11.0818,10.9336,0.0000,10.0000,6.6090,6.7671,6.5057,6.5364,0.5773
7.0000,7608.0000,24.0000,10.4002,10.8326,10.7836,10.9327,0.0000,12.0000,6.4647,6.5223,6.5690,6.3644,0.6048
8.0000,7608.0000,22.0000,11.6527,12.1305,11.4921,11.9568,0.0000,12.0000,7.1148,7.2612,7.2325,7.1060,0.6289
9.0000,7608.0000,25.0000,12.0924,10.3674,10.2061,10.7438,0.0000,12.0000,5.9126,6.6147,6.1197,5.9560,0.6338
10.0000,7608.0000,26.0000,11.7852,10.5442,10.6305,12.0299,0.0000,11.0000,6.7957,6.3328,6.2899,5.9249,0.6408
11.0000,7608.0000,23.0000,10.5145,11.3810,10.2921,10.3892,0.0000,10.0000,5.8735,5.9893,5.8085,5.8657,0.6522
12.0000,7608.0000,20.0000,9.8042,10.3873,10.9314,10.3159,0.0000,10.0000,5.8279,6.0334,5.8382,5.8264,0.6538
